cell,rep,mode,arm,secs,nfail,nrej,fdp,tpr,tprP,tprA,typeI,det_share
2003,3,poswilcoxon,before,0.1,0,2,0.0,0.2,,0.2,0.022222222222222223,
2003,3,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.05555555555555555,0.0
2003,3,poswilcoxon,before_anch,0.1,0,2,0.0,0.2,,0.2,0.022222222222222223,
2003,3,poswilcoxon,after_anch,,0,0,0.0,0.0,,0.0,0.05555555555555555,0.0
2003,4,poswilcoxon,before,0.0,0,4,0.0,0.4,,0.4,0.06666666666666667,
2003,4,poswilcoxon,after,,0,2,0.0,0.2,,0.2,0.08888888888888889,0.0
2003,4,poswilcoxon,before_anch,0.1,0,6,0.0,0.6,,0.6,0.07777777777777778,
2003,4,poswilcoxon,after_anch,,0,6,0.16666666666666666,0.5,,0.5,0.08888888888888889,0.16666666666666666
2003,5,poswilcoxon,before,0.1,0,7,0.0,0.7,,0.7,0.06666666666666667,
2003,5,poswilcoxon,after,,0,8,0.125,0.7,,0.7,0.08888888888888889,0.125
2003,5,poswilcoxon,before_anch,0.1,0,7,0.0,0.7,,0.7,0.06666666666666667,
2003,5,poswilcoxon,after_anch,,0,8,0.125,0.7,,0.7,0.07777777777777778,0.125
2003,6,poswilcoxon,before,0.0,0,4,0.0,0.4,,0.4,0.022222222222222223,
2003,6,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.011111111111111112,0.0
2003,6,poswilcoxon,before_anch,0.0,0,7,0.0,0.7,,0.7,0.022222222222222223,
2003,6,poswilcoxon,after_anch,,0,5,0.0,0.5,,0.5,0.011111111111111112,0.0
2003,7,poswilcoxon,before,0.0,0,0,0.0,0.0,,0.0,0.0,
2003,7,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.022222222222222223,0.0
2003,7,poswilcoxon,before_anch,0.0,0,6,0.0,0.6,,0.6,0.044444444444444446,
2003,7,poswilcoxon,after_anch,,0,6,0.0,0.6,,0.6,0.03333333333333333,0.0
2003,8,poswilcoxon,before,0.0,0,4,0.0,0.4,,0.4,0.044444444444444446,
2003,8,poswilcoxon,after,,0,3,0.0,0.3,,0.3,0.022222222222222223,0.0
2003,8,poswilcoxon,before_anch,0.0,0,4,0.0,0.4,,0.4,0.06666666666666667,
2003,8,poswilcoxon,after_anch,,0,4,0.0,0.4,,0.4,0.044444444444444446,0.0
2003,9,poswilcoxon,before,0.0,0,6,0.16666666666666666,0.5,,0.5,0.03333333333333333,
2003,9,poswilcoxon,after,,0,5,0.0,0.5,,0.5,0.03333333333333333,0.0
2003,9,poswilcoxon,before_anch,0.0,0,6,0.0,0.6,,0.6,0.05555555555555555,
2003,9,poswilcoxon,after_anch,,0,6,0.0,0.6,,0.6,0.03333333333333333,0.0
2003,10,poswilcoxon,before,0.0,0,7,0.0,0.7,,0.7,0.044444444444444446,
2003,10,poswilcoxon,after,,0,6,0.0,0.6,,0.6,0.08888888888888889,0.0
2003,10,poswilcoxon,before_anch,0.0,0,11,0.18181818181818182,0.9,,0.9,0.044444444444444446,
2003,10,poswilcoxon,after_anch,,0,8,0.125,0.7,,0.7,0.08888888888888889,0.0
2003,11,poswilcoxon,before,0.0,0,0,0.0,0.0,,0.0,0.05555555555555555,
2003,11,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.05555555555555555,0.0
2003,11,poswilcoxon,before_anch,0.0,0,2,0.0,0.2,,0.2,0.05555555555555555,
2003,11,poswilcoxon,after_anch,,0,0,0.0,0.0,,0.0,0.044444444444444446,0.0
2003,12,poswilcoxon,before,0.0,0,4,0.0,0.4,,0.4,0.022222222222222223,
2003,12,poswilcoxon,after,,0,0,0.0,0.0,,0.0,0.044444444444444446,0.0
2003,12,poswilcoxon,before_anch,0.0,0,4,0.0,0.4,,0.4,0.03333333333333333,
2003,12,poswilcoxon,after_anch,,0,4,0.0,0.4,,0.4,0.044444444444444446,0.0
2003,13,poswilcoxon,before,0.0,0,6,0.16666666666666666,0.5,,0.5,0.044444444444444446,
2003,13,poswilcoxon,after,,0,5,0.2,0.4,,0.4,0.05555555555555555,0.0
2003,13,poswilcoxon,before_anch,0.1,0,7,0.14285714285714285,0.6,,0.6,0.06666666666666667,
2003,13,poswilcoxon,after_anch,,0,5,0.0,0.5,,0.5,0.06666666666666667,0.0
2003,14,poswilcoxon,before,0.1,0,5,0.0,0.5,,0.5,0.044444444444444446,
2003,14,poswilcoxon,after,,0,5,0.0,0.5,,0.5,0.044444444444444446,0.0
2003,14,poswilcoxon,before_anch,0.1,0,6,0.0,0.6,,0.6,0.022222222222222223,
2003,14,poswilcoxon,after_anch,,0,6,0.0,0.6,,0.6,0.044444444444444446,0.0
2003,15,poswilcoxon,before,0.0,0,7,0.0,0.7,,0.7,0.06666666666666667,
2003,15,poswilcoxon,after,,0,7,0.0,0.7,,0.7,0.05555555555555555,0.0
2003,15,poswilcoxon,before_anch,0.0,0,8,0.0,0.8,,0.8,0.07777777777777778,
2003,15,poswilcoxon,after_anch,,0,8,0.0,0.8,,0.8,0.06666666666666667,0.0
2003,16,poswilcoxon,before,0.1,0,7,0.14285714285714285,0.6,,0.6,0.03333333333333333,
2003,16,poswilcoxon,after,,0,8,0.25,0.6,,0.6,0.07777777777777778,0.125
2003,16,poswilcoxon,before_anch,0.1,0,8,0.125,0.7,,0.7,0.022222222222222223,
2003,16,poswilcoxon,after_anch,,0,8,0.125,0.7,,0.7,0.06666666666666667,0.125
2003,17,poswilcoxon,before,0.0,0,5,0.0,0.5,,0.5,0.03333333333333333,
2003,17,poswilcoxon,after,,0,4,0.0,0.4,,0.4,0.07777777777777778,0.0
2003,17,poswilcoxon,before_anch,0.0,0,6,0.0,0.6,,0.6,0.03333333333333333,
2003,17,poswilcoxon,after_anch,,0,5,0.0,0.5,,0.5,0.044444444444444446,0.0
2003,18,poswilcoxon,before,0.1,0,7,0.2857142857142857,0.5,,0.5,0.044444444444444446,
2003,18,poswilcoxon,after,,0,6,0.16666666666666666,0.5,,0.5,0.06666666666666667,0.0
2003,18,poswilcoxon,before_anch,0.1,0,7,0.2857142857142857,0.5,,0.5,0.05555555555555555,
2003,18,poswilcoxon,after_anch,,0,0,0.0,0.0,,0.0,0.07777777777777778,0.0
2003,19,poswilcoxon,before,0.1,0,4,0.0,0.4,,0.4,0.05555555555555555,
2003,19,poswilcoxon,after,,0,4,0.0,0.4,,0.4,0.022222222222222223,0.0
2003,19,poswilcoxon,before_anch,0.1,0,3,0.0,0.3,,0.3,0.06666666666666667,
2003,19,poswilcoxon,after_anch,,0,2,0.0,0.2,,0.2,0.022222222222222223,0.0
